대학,학년도,전형구분,전형,모집단위,모집,경쟁률,충원,50%cut,70%cut,canon2026
한양대,2023,학생부종합,학생부종합전형,독어독문학과,14,10.0,4,3.24,3.36,
한양대,2023,학생부종합,학생부종합전형,미디어커뮤니케이션학과,12,25.8,28,1.80,2.76,
한양대,2023,학생부종합,학생부종합전형,사학과,6,19.0,8,1.63,3.24,
한양대,2023,학생부종합,학생부종합전형,사회학과,8,17.5,14,3.10,3.55,
한양대,2023,학생부종합,학생부종합전형,수학교육과,3,12.7,5,1.18,1.39,
한양대,2023,학생부종합,학생부종합전형,스포츠매니지먼트전공,8,17.6,4,1.82,2.59,
한양대,2023,학생부종합,학생부종합전형,실내건축디자인학과(인문),14,9.3,7,3.11,3.65,
한양대,2023,학생부종합,학생부종합전형,연극영화학과(영화전공),7,19.6,0,1.87,3.02,
한양대,2023,학생부종합,학생부종합전형,영어교육과,6,10.7,10,1.58,1.95,
한양대,2023,학생부종합,학생부종합전형,영어영문학과,13,14.7,16,2.66,3.09,
한양대,2023,학생부종합,학생부종합전형,의류학과(인문),13,15.1,11,3.25,3.85,
한양대,2023,학생부종합,학생부종합전형,의류학과(자연),4,19.3,3,4.03,4.03,
한양대,2023,학생부종합,학생부종합전형,정보시스템학과(상경),9,11.3,3,3.07,3.37,
한양대,2023,학생부종합,학생부종합전형,정책학과,32,11.5,47,2.39,2.97,
한양대,2023,학생부종합,학생부종합전형,정치외교학과,9,15.9,21,1.69,1.94,
한양대,2023,학생부종합,학생부종합전형,중어중문학과,14,12.7,14,2.98,3.10,
한양대,2023,학생부종합,학생부종합전형,철학과,4,24.0,4,1.80,1.80,
한양대,2023,학생부종합,학생부종합전형,파이낸스경영학과,15,8.5,24,1.63,3.10,
한양대,2023,학생부종합,학생부종합전형,행정학과,10,9.6,7,1.56,1.66,
한양대,2024,학생부교과,학생부교과전형,경영학부,32,5.1,119,978,974,
한양대,2024,학생부교과,학생부교과전형,경제금융학부,12,7.8,50,983,984,
한양대,2024,학생부교과,학생부교과전형,관광학부,5,7.0,12,985,981,
한양대,2024,학생부교과,학생부교과전형,교육공학과,3,9.0,18,990,984,
한양대,2024,학생부교과,학생부교과전형,교육학과,3,9.7,17,990,990,
한양대,2024,학생부교과,학생부교과전형,국어교육과,3,6.7,14,986,986,
한양대,2024,학생부교과,학생부교과전형,국어국문학과,4,9.8,27,977,977,
한양대,2024,학생부교과,학생부교과전형,독어독문학과,4,5.8,11,979,979,
한양대,2024,학생부교과,학생부교과전형,미디어커뮤니케이션학과,6,13.0,23,981,982,
한양대,2024,학생부교과,학생부교과전형,사학과,3,6.3,4,992,957,
한양대,2024,학생부교과,학생부교과전형,사회학과,4,7.8,27,980,980,
한양대,2024,학생부교과,학생부교과전형,수학교육과,3,6.7,7,1000,993,
한양대,2024,학생부교과,학생부교과전형,영어교육과,4,7.3,12,996,996,
한양대,2024,학생부교과,학생부교과전형,영어영문학과,8,4.5,22,970,971,
한양대,2024,학생부교과,학생부교과전형,의류학과,10,4.2,13,978,976,
한양대,2024,학생부교과,학생부교과전형,정보시스템학과(상경),5,5.4,4,989,989,
한양대,2024,학생부교과,학생부교과전형,정책학과,12,7.8,41,987,986,
한양대,2024,학생부교과,학생부교과전형,정치외교학과,4,5.5,15,986,986,
한양대,2024,학생부교과,학생부교과전형,중어중문학과,7,7.6,25,981,981,
한양대,2024,학생부교과,학생부교과전형,철학과,3,4.7,2,971,975,
한양대,2024,학생부교과,학생부교과전형,파이낸스경영학과,6,6.5,25,985,980,
한양대,2024,학생부교과,학생부교과전형,행정학과,5,5.2,9,965,965,
한양대,2024,학생부종합,000전형,경영학부,85,8.3,98,1.81,2.76,
한양대,2024,학생부종합,000전형,경제금융학부,33,9.9,30,2.24,3.37,
한양대,2024,학생부종합,000전형,관광학부,10,12.1,6,3.14,3.43,
한양대,2024,학생부종합,000전형,교육공학과,6,33.2,4,1.67,3.67,
한양대,2024,학생부종합,000전형,교육학과,6,31.2,3,1.56,2.33,
한양대,2024,학생부종합,000전형,국어교육과,5,15.6,10,2.95,3.11,
한양대,2024,학생부종합,000전형,국어국문학과,7,13.6,11,3.12,3.13,
한양대,2024,학생부종합,000전형,국제학전공,38,13.0,65,3.22,3.68,
한양대,2024,학생부종합,000전형,글로벌한국학전공*,2,23.5,0,5.10,5.10,
한양대,2024,학생부종합,000전형,독어독문학과,13,10.4,14,3.99,4.42,
한양대,2024,학생부종합,000전형,미디어커뮤니케이션학과,13,20.5,19,2.96,3.48,
한양대,2024,학생부종합,000전형,사학과,6,15.5,8,3.27,3.30,
한양대,2024,학생부종합,000전형,사회학과,8,24.0,9,2.92,3.00,
한양대,2024,학생부종합,000전형,수학교육과,3,12.3,7,1.62,2.07,
한양대,2024,학생부종합,000전형,스포츠매니지먼트전공,8,28.0,1,1.96,1.98,
한양대,2024,학생부종합,000전형,연극영화학과(영화전공),7,17.6,4,2.19,2.22,
한양대,2024,학생부종합,000전형,영어교육과,6,14.3,18,1.70,1.73,
한양대,2024,학생부종합,000전형,영어영문학과,13,14.6,22,2.89,3.36,
한양대,2024,학생부종합,000전형,의류학과,15,23.0,14,2.78,3.28,
한양대,2024,학생부종합,000전형,정보시스템학과(상경),9,17.9,5,3.26,3.72,
한양대,2024,학생부종합,000전형,정책학과,32,12.3,51,2.25,3.74,
한양대,2024,학생부종합,000전형,정치외교학과,9,11.7,6,1.81,1.88,
한양대,2024,학생부종합,000전형,중어중문학과,14,11.0,14,3.52,3.88,
한양대,2024,학생부종합,000전형,철학과,4,16.8,4,1.61,1.80,
한양대,2024,학생부종합,000전형,파이낸스경영학과,15,8.9,21,2.66,2.81,
한양대,2024,학생부종합,000전형,행정학과,10,10.9,5,2.20,3.39,
한양대,2025,학생부교과,학생부교과(추천형) 전형,경영학부,26,14.9,77,877,876,
한양대,2025,학생부교과,학생부교과(추천형) 전형,경제금융학부,9,13.3,27,875,874,
한양대,2025,학생부교과,학생부교과(추천형) 전형,관광학부,5,14.0,6,869,866,
한양대,2025,학생부교과,학생부교과(추천형) 전형,교육공학과,3,12.0,7,864,857,
한양대,2025,학생부교과,학생부교과(추천형) 전형,교육학과,3,20.7,8,869,868,
한양대,2025,학생부교과,학생부교과(추천형) 전형,국어교육과,3,11.3,11,868,862,
한양대,2025,학생부교과,학생부교과(추천형) 전형,국어국문학과,4,17.8,12,872,872,
한양대,2025,학생부교과,학생부교과(추천형) 전형,독어독문학과,4,21.8,3,853,853,
한양대,2025,학생부교과,학생부교과(추천형) 전형,미디어커뮤니케이션학과,5,12.0,18,879,877,
한양대,2025,학생부교과,학생부교과(추천형) 전형,사학과,3,10.0,12,858,847,
한양대,2025,학생부교과,학생부교과(추천형) 전형,사회학과,4,14.3,9,871,871,
한양대,2025,학생부교과,학생부교과(추천형) 전형,수학교육과,3,10.3,6,873,872,
한양대,2025,학생부교과,학생부교과(추천형) 전형,영어교육과,4,11.8,5,881,881,
한양대,2025,학생부교과,학생부교과(추천형) 전형,영어영문학과,7,12.7,12,869,868,
한양대,2025,학생부교과,학생부교과(추천형) 전형,의류학과,9,11.9,12,860,856,
한양대,2025,학생부교과,학생부교과(추천형) 전형,정보시스템학과(상경),5,18.6,8,874,869,
한양대,2025,학생부교과,학생부교과(추천형) 전형,정책학과,9,16.6,29,874,872,
한양대,2025,학생부교과,학생부교과(추천형) 전형,정치외교학과,4,21.3,12,870,870,
한양대,2025,학생부교과,학생부교과(추천형) 전형,중어중문학과,6,14.8,4,866,860,
한양대,2025,학생부교과,학생부교과(추천형) 전형,철학과,3,16.3,6,861,857,
한양대,2025,학생부교과,학생부교과(추천형) 전형,파이낸스경영학과,5,14.8,8,875,875,
한양대,2025,학생부교과,학생부교과(추천형) 전형,행정학과,5,9.8,9,876,871,
한양대,2025,학생부종합,학생부종합(서류형),경영학부,60,11.7,92,1.74,3.53,
한양대,2025,학생부종합,학생부종합(서류형),경제금융학부,19,12.0,30,2.91,3.59,
한양대,2025,학생부종합,학생부종합(서류형),관광학부,5,18.8,2,3.65,3.81,
한양대,2025,학생부종합,학생부종합(서류형),교육공학과,6,26.2,6,3.28,3.54,
한양대,2025,학생부종합,학생부종합(서류형),교육학과,6,25.3,4,1.75,3.61,
한양대,2025,학생부종합,학생부종합(서류형),국어교육과,8,18.6,15,1.63,1.68,
한양대,2025,학생부종합,학생부종합(서류형),국어국문학과,7,17.4,13,3.24,3.57,
한양대,2025,학생부종합,학생부종합(서류형),국제학부,27,17.0,59,3.41,3.86,
한양대,2025,학생부종합,학생부종합(서류형),독어독문학과,13,13.8,15,3.40,3.56,
한양대,2025,학생부종합,학생부종합(서류형),미디어커뮤니케이션학과,9,24.2,14,1.60,3.29,
한양대,2025,학생부종합,학생부종합(서류형),사학과,6,19.8,7,3.61,4.22,
한양대,2025,학생부종합,학생부종합(서류형),사회학과,8,17.5,15,1.89,2.75,
한양대,2025,학생부종합,학생부종합(서류형),수학교육과,3,26.7,5,1.74,1.74,
한양대,2025,학생부종합,학생부종합(서류형),스포츠매니지먼트전공,7,25.9,4,1.82,1.94,
한양대,2025,학생부종합,학생부종합(서류형),연극영화학과(영화전공),7,17.0,0,1.98,2.05,
한양대,2025,학생부종합,학생부종합(서류형),영어교육과,6,18.2,6,1.63,1.69,
한양대,2025,학생부종합,학생부종합(서류형),영어영문학과,11,15.8,22,2.50,3.04,
한양대,2025,학생부종합,학생부종합(서류형),의류학과,12,19.4,14,3.73,4.14,
한양대,2025,학생부종합,학생부종합(서류형),정보시스템학과(상경),6,21.0,3,1.84,2.64,
한양대,2025,학생부종합,학생부종합(서류형),정책학과,24,14.7,52,3.50,3.64,
한양대,2025,학생부종합,학생부종합(서류형),정치외교학과,8,15.1,13,1.82,3.39,
한양대,2025,학생부종합,학생부종합(서류형),중어중문학과,13,13.4,22,3.23,3.48,
한양대,2025,학생부종합,학생부종합(서류형),철학과,4,16.3,3,1.74,1.74,
한양대,2025,학생부종합,학생부종합(서류형),파이낸스경영학과,9,10.9,17,2.79,3.22,
한양대,2025,학생부종합,학생부종합(서류형),한양인터칼리지학부(인문),10,18.6,7,2.55,3.35,
한양대,2025,학생부종합,학생부종합(서류형),행정학과,12,13.2,15,2.61,3.36,
한양대,2025,학생부종합,학생부종합(추천형),경영학부,18,19.5,29,2.29,3.46,
한양대,2025,학생부종합,학생부종합(추천형),경제금융학부,8,18.3,6,3.35,3.46,
한양대,2025,학생부종합,학생부종합(추천형),관광학부,4,20.8,1,2.07,2.07,
한양대,2025,학생부종합,학생부종합(추천형),국제학부,9,21.8,9,3.65,3.78,
한양대,2025,학생부종합,학생부종합(추천형),미디어커뮤니케이션학과,4,24.5,5,1.94,1.94,
한양대,2025,학생부종합,학생부종합(추천형),영어영문학과,5,21.4,6,2.03,2.15,
한양대,2025,학생부종합,학생부종합(추천형),정책학과,10,25.4,11,3.43,3.62,
한양대,2025,학생부종합,학생부종합(추천형),파이낸스경영학과,5,21.2,11,2.76,3.07,
한양대,2025,학생부종합,학생부종합(추천형),한양인터칼리지학부(인문),10,25.5,14,3.45,3.79,
한양대,2026,학생부교과,수시상세,경영학부,26,7.4,66,1.54,1.6,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,경제금융학부,9,8.6,18,1.51,1.55,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,관광학부,5,11.2,6,1.6,1.6,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,교육공학과,3,13.7,4,1.63,1.67,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,교육학과,3,10.3,11,1.63,1.66,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,국어교육과,3,16.7,15,1.66,1.66,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,국어국문학과,4,8,5,1.79,1.79,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,독어독문학과,4,14.5,3,1.75,1.75,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,미디어커뮤니케이션학과,5,7,12,1.49,1.5,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,사학과,3,20,4,1.6,1.67,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,사회학과,4,8,10,1.66,1.66,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,수학교육과,3,9.7,3,1.39,1.55,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,영어교육과,4,7.8,12,1.77,1.78,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,영어영문학과,7,10.3,16,1.56,1.61,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,의류학과,9,11.9,10,1.71,1.73,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,정보시스템학과,5,13.8,5,1.45,1.45,
한양대,2026,학생부교과,수시상세,정책학과,9,7.4,40,1.57,1.64,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,정치외교학과,4,8.3,11,1.71,1.71,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,중어중문학과,6,9.7,5,1.66,1.73,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,철학과,3,21,11,1.71,1.71,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,파이낸스경영학과,5,7.4,15,1.57,1.61,교과 · 추천/지역균형
한양대,2026,학생부교과,수시상세,행정학과,5,7.2,7,1.61,1.65,교과 · 추천/지역균형
한양대,2026,학생부종합,수시상세,경영학부,18,17.2,19,3.0,3.51,종합 · 추천형
한양대,2026,학생부종합,수시상세,경영학부,60,11.5,118,1.81,2.83,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,경영학부,5,22.8,5,1.49,1.68,
한양대,2026,학생부종합,수시상세,경제금융학부,8,17.9,9,2.81,2.88,종합 · 추천형
한양대,2026,학생부종합,수시상세,경제금융학부,19,12.5,34,1.8,3.27,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,경제금융학부,4,17.5,6,1.86,4.73,
한양대,2026,학생부종합,수시상세,관광학부,4,15.3,2,3.89,3.89,종합 · 추천형
한양대,2026,학생부종합,수시상세,관광학부,5,22,1,2.88,2.98,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,관광학부,2,0,미제출 사유 : 제출 대상 전형 아님,,,
한양대,2026,학생부종합,수시상세,교육공학과,6,32.3,6,3.12,3.27,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,교육공학과,2,0,미제출 사유 : 제출 대상 전형 아님,,,
한양대,2026,학생부종합,수시상세,교육학과,6,31,15,3.15,3.38,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,교육학과,2,0,미제출 사유 : 제출 대상 전형 아님,,,
한양대,2026,학생부종합,수시상세,국어교육과,8,20.4,4,1.85,2.7,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,국어교육과,2,0,미제출 사유 : 제출 대상 전형 아님,,,
한양대,2026,학생부종합,수시상세,국어국문학과,7,18.6,7,2.88,3.54,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,국어국문학과,2,0,미제출 사유 : 제출 대상 전형 아님,,,
한양대,2026,학생부종합,수시상세,국제학부,9,19.4,9,3.37,3.56,종합 · 추천형
한양대,2026,학생부종합,수시상세,국제학부,27,18.1,64,3.11,3.36,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,독어독문학과,13,11.7,13,3.56,3.9,종합 · 일반/서류형
한양대,2026,학생부종합,수시상세,미디어커뮤니케이션학과,4,16.5,1,2.43,2.43,종합 · 추천형
